"Location","Loc_no","No_spp","Phi_in","Alpha","Wgt_n2","Phi_out","Spnum_in","Spnum_out","Iter"
"ID3434",2571,68,0.826,2.76,2.56,0.92,72.6,90.4,65
"ID3435",2572,52,0.812,4.38,3.98,0.92,60.2,82.4,6
"ID3437",2573,86,0.764,5,3.87,0.92,57.4,85.2,6
"ID3438",2574,83,0.514,8.42,3.36,0.92,46.5,100.6,7
"ID3439",2575,84,0.657,18.26,3.85,0.92,44.6,103.3,7
"ID344",2576,74,0.855,2.68,3.74,0.92,85.8,103.1,12
"ID3440",2577,41,0.795,8.16,4.17,0.92,57.4,86.8,5
"ID3441",2578,54,0.825,3.06,3.87,0.92,60,75.6,6
"ID3442",2579,76,0.84,7.44,2.84,0.92,63.2,92.3,4
"ID3443",2580,66,0.778,6.97,4.39,0.92,61,94.6,4
"ID3444",2581,40,0.771,5.92,4.72,0.92,54.1,82.5,4
"ID3445",2582,81,0.84,1.75,2.17,0.92,80.7,91.7,70
"ID3446",2583,60,0.762,4.88,4.42,0.92,78.3,114.8,10
"ID3447",2584,40,0.747,3.64,3.15,0.92,70.5,100.4,73
"ID3448",2585,68,0.738,3.09,2.62,0.92,63.4,87.8,71
"ID3449",2586,87,0.73,4.7,4.66,0.92,62.7,94.9,15
"ID345",2587,75,0.855,3.54,3.32,0.92,78,98,8
"ID3450",2588,53,0.795,4.42,3.48,0.92,56.4,78.8,5
"ID3451",2589,53,0.787,5.11,3.88,0.92,62.6,91.3,9
"ID3452",2590,22,0.628,7.95,4.92,0.92,54.4,103.5,6
"ID3453",2591,97,0.733,4.2,4.96,0.92,71.8,104.9,5
"ID3454",2592,62,0.679,6.11,4.28,0.92,58.7,101.1,22
"ID3455",2593,62,0.811,4.04,4.84,0.92,86.1,115.9,9
"ID3456",2594,80,0.781,3.09,5.12,0.92,86.2,113.6,31
"ID3457",2595,40,0.754,5.35,5.09,0.92,70.1,106.3,11
"ID3458",2596,79,0.755,16.43,3.85,0.919,47.7,85.9,101
"ID3459",2597,86,0.732,6.03,3.44,0.92,54.6,87.2,9
"ID346",2598,99,0.89,2.39,4.1,0.92,77.8,88.4,3
"ID3460",2599,62,0.813,3.77,3.31,0.92,63.8,85,10
"ID3461",2600,63,0.729,7.64,4.47,0.92,55.2,92.1,5
"ID3462",2601,69,0.774,3.4,4.55,0.92,61.2,83.2,72
"ID3463",2602,90,0.703,4.16,3.14,0.92,56.3,86,63
"ID3464",2603,32,0.754,4.74,3.78,0.92,65.2,96.2,8
"ID3465",2604,29,0.717,6.38,3.91,0.92,62,100.5,4
"ID3466",2605,53,0.793,5.31,3.57,0.92,47.4,68.6,4
"ID3467",2606,37,0.768,7.9,3.72,0.92,44.7,74.7,10
"ID3468",2607,51,0.818,14.58,2.23,0.92,40,72.6,10
"ID3469",2608,54,0.809,4.5,4.65,0.92,66.6,92.5,25
"ID347",2609,71,0.87,2.17,4.71,0.92,83.2,95.1,9
"ID3471",2610,61,0.715,5.19,4.38,0.92,55.6,88.5,29
"ID3472",2611,48,0.738,4.86,4.32,0.92,52.4,79.5,8
"ID3474",2612,64,0.873,14.01,1.75,0.92,54.8,83.8,6
"ID3475",2613,70,0.759,3.98,3.49,0.92,70.9,101.5,69
"ID3476",2614,51,0.764,5,3.87,0.92,57.4,85.2,6
"ID3477",2615,83,0.793,2.42,2.84,0.92,69.7,87.1,76
"ID3478",2616,76,0.782,5.88,2.94,0.92,66.2,99.3,6
"ID3479",2617,69,0.878,1.91,2.49,0.92,68,75.9,6
"ID348",2618,55,0.781,3.71,2.92,0.92,71.5,98.8,70
"ID3480",2619,75,0.815,4.9,4.04,0.92,62.6,86.4,3
"ID3481",2620,38,0.796,20.76,2.17,0.92,52.5,91.1,6
"ID3482",2621,62,0.802,12.73,2.4,0.92,55.9,90.3,6
"ID3483",2622,65,0.866,2.14,3.15,0.92,66.5,76.2,8
"ID3484",2623,80,0.786,4.92,4.81,0.92,73.8,107.2,35
"ID3485",2624,51,0.723,7.72,4.12,0.92,47.9,80.3,5
"ID3486",2625,49,0.828,3.73,3.3,0.92,64,83.6,8
"ID3487",2626,89,0.838,1.58,1.94,0.92,69.9,78.4,55
"ID3488",2627,63,0.689,6.3,4.53,0.92,59.4,102.1,71
"ID3489",2628,34,0.752,10.42,3.99,0.92,44.8,80.4,5
"ID349",2629,57,0.79,3.71,3.82,0.92,67.7,92.1,11
"ID3490",2630,52,0.804,4.43,3.64,0.92,64.1,89.2,15
"ID3491",2631,52,0.809,4.68,3.33,0.92,50.1,68.9,4
"ID3492",2632,54,0.841,9.24,2.72,0.92,48,68.2,9
"ID3493",2633,74,0.786,5.09,3.72,0.92,73.4,106,9
"ID3495",2634,43,0.791,4.78,2.8,0.92,55,77.5,5
"ID3496",2635,45,0.695,10.01,3.27,0.92,52.3,95.6,4
"ID3497",2636,80,0.778,5.69,2.68,0.92,56.8,84.4,4
"ID3498",2637,54,0.709,19.64,2.76,0.92,40.9,91.9,8
"ID3499",2638,51,0.827,7.94,2.97,0.919,50.5,72.3,101
"ID35",2639,66,0.741,5.4,4.18,0.92,57,88,14
"ID350",2640,77,0.891,2.32,3.91,0.92,82.7,93.6,4
"ID3500",2641,26,0.734,15.86,4.01,0.92,41.6,78.9,6
"ID3501",2642,58,0.742,3.37,3.34,0.92,74.1,104.6,72
"ID3502",2643,78,0.876,2.62,2.2,0.92,51.6,59.9,5
"ID3503",2644,12,0.741,3.82,3.21,0.92,62.3,89.3,21
"ID3504",2645,57,0.763,9.84,4.35,0.92,53.8,90.8,4
"ID3505",2646,65,0.804,5.28,3.39,0.92,72.7,103.4,2
"ID3506",2647,45,0.814,6.25,4.9,0.92,67.3,98.2,5
"ID3507",2648,32,0.741,7.82,4.33,0.92,56.8,94.6,6
"ID3508",2649,74,0.791,3.42,4.21,0.92,63.3,84.6,49
"ID3509",2650,68,0.806,3.04,2.75,0.92,65.1,84,69
"ID351",2651,9,0.698,6.64,5.02,0.92,57.9,99.4,20
"ID3510",2652,23,0.738,8.76,3.24,0.92,53.5,88.9,4
"ID3511",2653,47,0.672,9.26,4.37,0.92,41.5,79.2,5
"ID3512",2654,79,0.788,4.45,3.84,0.92,65.5,93.1,32
"ID3513",2655,78,0.752,4.33,5.11,0.92,62.9,91.6,35
"ID3514",2656,52,0.866,2.14,3.15,0.92,66.5,76.2,8
"ID3515",2657,90,0.783,5.59,3.99,0.92,67.4,100.2,17
"ID3516",2658,44,0.827,2.89,3.15,0.92,63.7,79.5,19
"ID3517",2659,55,0.752,4.46,4.7,0.92,76.1,112.4,71
"ID3518",2660,57,0.763,5.38,4.99,0.92,62,93.3,8
"ID3519",2661,80,0.785,4.03,3.45,0.92,61.6,85.8,13
"ID352",2662,72,0.852,3.36,3.41,0.92,77.8,96.9,5
"ID3520",2663,52,0.744,4.24,4.29,0.92,59.8,87.1,15
"ID3521",2664,53,0.805,3.53,5.98,0.92,69,91.2,10
"ID3522",2665,54,0.801,4.02,3.93,0.92,64.2,88.3,61
"ID3523",2666,55,0.851,2.23,2.59,0.92,73.7,86.2,61
"ID3524",2667,65,0.846,5.52,3.41,0.92,70.7,97.4,6
"ID3525",2668,57,0.833,5.6,3.47,0.92,58.6,81.5,4
"ID3526",2669,22,0.812,3.45,3.76,0.92,66.1,86.5,10
"ID3527",2670,69,0.838,2.47,2.59,0.92,75.6,90.8,7
"ID3528",2671,79,0.818,3.44,3.52,0.92,76.5,99.6,9
"ID3529",2672,33,0.716,4.77,4.02,0.92,64.5,100,40
"ID353",2673,79,0.847,2.63,3.36,0.92,81.7,98.3,7
"ID3530",2674,73,0.822,3.51,3.36,0.92,72.1,93.6,10
"ID3531",2675,79,0.708,13.23,4.2,0.92,51.6,99,6
"ID3532",2676,82,0.885,2.33,4.29,0.92,77.7,88.4,3
"ID3533",2677,67,0.903,1.27,2.83,0.92,77,80,6
"ID3534",2678,76,0.806,4,4.19,0.92,68,92.8,58
"ID3535",2679,71,0.619,7.04,4.47,0.92,45.3,82.5,6
"ID3536",2680,64,0.863,2.29,2.71,0.92,80.1,93,16
"ID3537",2681,55,0.781,5.05,3.76,0.92,57,82.5,7
"ID3539",2682,44,0.717,21.78,3.14,0.92,43,103.1,65
"ID354",2683,82,0.87,2.58,5.48,0.92,81.3,95.2,4
"ID3540",2684,47,0.791,3.37,2.97,0.92,64.5,86.6,71
"ID3541",2685,85,0.745,4.07,4.01,0.92,65.7,96.2,74
"ID3542",2686,54,0.767,4.45,3.42,0.92,65.7,95.6,49
"ID3544",2687,56,0.738,3.6,4.7,0.92,78.2,112.1,73
"ID3545",2688,58,0.703,6.21,3.62,0.92,44.5,74,5
"ID3546",2689,57,0.701,8.01,4.22,0.92,56,96.4,4
"ID3547",2690,61,0.73,5.09,4.44,0.92,62,95.6,9
"ID3548",2691,57,0.796,10.81,2.72,0.92,59.3,97.4,6
"ID3549",2692,75,0.833,1.74,1.92,0.92,72.4,82.8,78
"ID355",2693,82,0.865,2.9,4.66,0.92,76.3,91.7,6
"ID3550",2694,63,0.715,18.09,2.47,0.92,37.4,82.1,6
"ID3551",2695,86,0.904,15.27,1.54,0.92,57.1,89.3,11
"ID3552",2696,67,0.78,3.45,3.7,0.92,73.7,100.1,73
"ID3553",2697,54,0.715,18.09,2.47,0.92,37.4,82.1,6
"ID3554",2698,33,0.81,24.12,3.98,0.92,47.1,85.8,8
"ID3555",2699,86,0.855,2.28,2.97,0.92,80.6,94.1,15
"ID3556",2700,51,0.804,11.91,2.18,0.92,51.7,88.2,10
"ID3557",2701,43,0.789,12.23,3.14,0.92,51.6,85.9,5
"ID3558",2702,67,0.794,3.62,4.56,0.92,69.6,93.5,12
"ID3559",2703,70,0.847,3,4.14,0.92,66.1,81.4,8
"ID356",2704,62,0.857,2.5,4.57,0.92,78.1,92.6,10
"ID3560",2705,85,0.884,2.31,3.85,0.92,85.8,97.7,5
"ID3561",2706,54,0.844,7.99,3.71,0.92,65.5,94.3,6
"ID3562",2707,19,0.802,5.79,3.73,0.92,67.3,98.3,6
"ID3563",2708,76,0.755,4.03,3.77,0.92,66.7,96.3,74
"ID3564",2709,64,0.759,4.99,4.02,0.92,63.8,96.1,63
"ID3565",2710,54,0.819,5.07,3.11,0.92,61,82.7,4
"ID3566",2711,67,0.603,6.87,3.05,0.92,32.7,65,20
"ID3567",2712,77,0.824,3.32,3.61,0.92,56.4,72.4,15
"ID3568",2713,74,0.769,5.93,4.33,0.92,65.1,99.9,7
"ID3569",2714,71,0.806,3.96,3.56,0.92,69.1,93.4,4
"ID357",2715,53,0.862,3.88,4.1,0.92,71.9,90.5,4
"ID3570",2716,81,0.854,3.67,3.96,0.92,74.9,94,4
"ID3571",2717,66,0.894,1.96,2.74,0.92,67.2,74,5
"ID3572",2718,60,0.832,3.08,4.24,0.92,62.5,78.6,29
"ID3573",2719,35,0.825,4.75,3.67,0.92,53.4,73.2,6
"ID3574",2720,70,0.858,3.06,2.96,0.92,69.2,84.1,3
"ID3575",2721,83,0.811,4.92,3.73,0.92,69.5,97,3
"ID3576",2722,54,0.841,2.06,2.99,0.92,65.7,76.6,71
"ID3577",2723,55,0.811,4.26,4,0.92,64.1,88,46
"ID3578",2724,69,0.856,3.15,4.09,0.92,71.3,87.4,4
"ID3579",2725,78,0.831,5.74,3.35,0.92,68.1,94.6,3
"ID358",2726,63,0.796,3.48,3.36,0.92,83.6,111.9,69
"ID3580",2727,12,0.717,21.78,3.14,0.92,43,103.1,65
"ID3581",2728,82,0.82,4.15,3.13,0.92,61,81.4,3
"ID3582",2729,51,0.759,16.66,3.45,0.92,46,83.7,9
"ID3584",2730,68,0.685,5.12,4.26,0.92,48.3,77.9,14
"ID3585",2731,94,0.904,1.54,3.41,0.92,82.5,87.5,3
"ID3586",2732,87,0.827,3.38,4.53,0.92,86.1,110.9,41
"ID3587",2733,62,0.854,3.66,2.41,0.92,64.4,80.4,5
"ID3588",2734,62,0.85,2.53,3.34,0.92,69.9,83.5,10
"ID3589",2735,74,0.879,2.59,3.43,0.92,79.8,92.9,5
"ID359",2736,90,0.808,10.57,3.35,0.92,70.7,109.5,9
"ID3590",2737,78,0.878,5.27,3.36,0.92,75.8,96.8,9
"ID3592",2738,57,0.811,3.18,3.55,0.92,64.1,82.5,8
"ID3593",2739,76,0.796,3.56,3.6,0.92,61.3,82.2,16
"ID3594",2740,72,0.834,2.88,4.22,0.92,70.9,87.7,9
"ID3595",2741,89,0.866,4.26,3.05,0.92,70.4,88.8,6
"ID3596",2742,81,0.86,5.27,2.94,0.92,74.1,98.3,5
"ID3597",2743,63,0.826,3.15,4.03,0.92,78.1,99.2,16
"ID3598",2744,82,0.777,4.38,5.59,0.92,71.4,101.9,32
"ID3599",2745,77,0.813,12.44,3.96,0.92,59.7,97,4
"ID360",2746,61,0.822,2.92,3.49,0.92,70.7,89,42
"ID3600",2747,79,0.837,4.13,3.15,0.92,68.3,90.2,7
"ID3601",2748,69,0.818,4.41,3.38,0.92,74.6,101.7,5
"ID3602",2749,102,0.855,2.56,3.04,0.92,88.6,105.6,14
"ID3603",2750,62,0.838,4.31,3.76,0.92,66.8,87.4,5
"ID3604",2751,63,0.823,3.28,4.99,0.92,78.3,100.4,11
"ID3605",2752,63,0.816,5.84,4.58,0.92,56.6,82.2,8
"ID3606",2753,45,0.789,3.5,3.24,0.92,58,78.2,31
"ID3607",2754,63,0.757,7.23,3.72,0.92,61.7,99.9,4
"ID3608",2755,65,0.734,4,4.22,0.92,56.9,83.2,72
"ID3609",2756,64,0.808,4.45,4.07,0.92,51.8,71.1,4
"ID361",2757,55,0.852,9.18,2.98,0.92,62.9,88.6,15
"ID3610",2758,61,0.921,0.98,1.45,0.92,63.9,63.7,2
"ID3611",2759,60,0.814,7.16,5.37,0.92,69.2,102.4,4
"ID3612",2760,73,0.846,2.96,2.96,0.92,88,108.4,12
"ID3613",2761,67,0.86,2.88,2.96,0.92,69.5,83.5,3
"ID3614",2762,66,0.838,4.31,3.76,0.92,66.8,87.4,5
"ID3615",2763,64,0.842,4.62,4.43,0.92,68.9,91.3,3
"ID3616",2764,42,0.883,2.13,3.12,0.92,76.5,86.2,4
"ID3617",2765,55,0.844,5.28,4.54,0.92,65.7,89.5,5
"ID3618",2766,82,0.913,3.24,2.32,0.919,78.9,90.6,101
"ID3619",2767,86,0.882,2.21,3.78,0.92,73.1,82.7,4
"ID362",2768,73,0.789,7.26,4.11,0.92,55.9,87.3,4
"ID3620",2769,65,0.896,6.32,2.38,0.92,71,91.3,8
"ID3621",2770,63,0.823,4.01,3.47,0.92,57.5,76.5,6
"ID3622",2771,54,0.848,3.46,2.66,0.92,52.6,65.7,3
"ID3623",2772,76,0.836,6.36,3.7,0.92,63.1,89.3,4
"ID3625",2773,75,0.829,3.87,3.82,0.92,64,83.9,5
"ID3626",2774,70,0.863,3.51,2.97,0.92,78.3,96.8,4
"ID3627",2775,109,0.904,1.61,4.3,0.92,81.6,87,4
"ID3628",2776,60,0.822,5.45,4.34,0.92,57.6,81.5,7
"ID3629",2777,71,0.829,3.37,4.16,0.92,65.6,83.9,8
"ID363",2778,73,0.801,3.09,4.76,0.92,76.6,99.6,71
"ID3631",2779,99,0.746,4.51,3.62,0.92,61.8,92,28
"ID3632",2780,71,0.759,7.35,4.83,0.92,58.3,93.5,3
"ID3633",2781,55,0.855,3.73,2.71,0.92,67.5,84.9,4
"ID3634",2782,84,0.836,6.36,3.7,0.92,63.1,89.3,4
"ID3635",2783,81,0.862,2.93,3.51,0.92,70.5,85.1,5
"ID3636",2784,88,0.864,2.6,3.35,0.92,85.8,101.2,5
"ID3637",2785,60,0.829,3.87,3.82,0.92,64,83.9,5
"ID3638",2786,86,0.882,1.91,3.88,0.92,84.2,93.5,5
"ID3639",2787,38,0.775,10.96,4.45,0.92,51.5,86.5,6
"ID364",2788,52,0.825,2.43,3.49,0.92,74.3,90.2,65
"ID3640",2789,70,0.876,4.67,3.14,0.92,67.9,86.4,5
"ID3641",2790,56,0.824,5.32,4.17,0.92,72,101.7,12
"ID3642",2791,76,0.798,5.02,3.3,0.92,57.5,81.4,5
"ID3643",2792,77,0.744,3.98,3.54,0.92,59.4,86.5,71
"ID3644",2793,73,0.865,3.05,3.63,0.92,70.4,85,3
"ID3645",2794,63,0.866,2.27,2.68,0.92,94.1,108.7,43
"ID3646",2795,113,0.853,4.16,4.23,0.92,76.7,97.9,5
"ID3647",2796,73,0.907,1.98,2.17,0.92,87.1,95,12
"ID3648",2797,108,0.91,1.52,2.52,0.92,81.5,86,5
"ID3649",2798,62,0.836,4.66,4.88,0.92,70.4,94.1,3
"ID365",2799,52,0.778,4.72,3.75,0.92,61.3,89.6,68
"ID3650",2800,53,0.786,4.07,3.53,0.92,60,82.7,5
"ID3651",2801,72,0.866,2.37,3.84,0.92,75.9,88.2,7
"ID3652",2802,81,0.824,7.31,2.99,0.92,62.3,92.3,5
"ID3653",2803,71,0.861,1.97,3.95,0.92,84.2,95.7,39
"ID3654",2804,57,0.781,4.04,4.46,0.92,63.4,88.7,18
"ID3655",2805,62,0.7,7.01,3.68,0.92,54.6,92.8,6
"ID3656",2806,69,0.855,3.73,2.71,0.92,67.5,84.9,4
"ID3657",2807,81,0.835,4.45,3.28,0.92,68.4,91.6,5
"ID3658",2808,42,0.71,6.27,4.27,0.92,52,87.5,67
"ID3659",2809,61,0.842,4.01,3.74,0.92,69.3,90,5
"ID366",2810,90,0.851,2.72,4.79,0.92,84.4,101.6,7
"ID3660",2811,85,0.782,4.84,4.18,0.92,65.7,95,9
"ID3661",2812,54,0.83,7.09,2.99,0.92,56.8,83,5
"ID3662",2813,65,0.87,2.31,3.47,0.92,89.9,103.7,5
"ID3663",2814,82,0.841,3.66,4.13,0.92,84.6,108.6,4
"ID3664",2815,64,0.895,2.23,2.27,0.92,78.1,87.5,6
"ID3665",2816,59,0.849,3.29,4.19,0.92,69.6,86.8,2
"ID3666",2817,86,0.824,4.79,3.84,0.92,71.9,99.1,8
"ID3667",2818,98,0.873,2.9,3.26,0.92,78.8,93.9,6
"ID3668",2819,52,0.875,3.43,2.13,0.92,68.8,83.4,5
"ID367",2820,78,0.903,1.43,2.87,0.92,92.3,97.2,2
"ID3670",2821,79,0.852,2.46,3.1,0.92,70.7,84,52
"ID3671",2822,78,0.856,3.01,4.41,0.92,77.3,93.9,3
"ID3672",2823,89,0.887,2.14,3.96,0.92,91,102.4,3
"ID3673",2824,78,0.824,3.47,4.59,0.92,79.1,102.4,13
"ID3674",2825,78,0.828,3.83,4.35,0.92,74.1,97.3,6
"ID3675",2826,85,0.841,3.66,4.13,0.92,84.6,108.6,4
"ID3676",2827,78,0.875,2.81,3.16,0.92,78.3,92.4,3
"ID3677",2828,72,0.891,1.96,2.67,0.92,80.4,88.9,4
"ID3678",2829,55,0.873,2.54,3.13,0.92,74.2,86.6,6
"ID3679",2830,61,0.838,3.12,4.04,0.92,67.7,84.7,9
"ID368",2831,85,0.886,2.14,3.03,0.92,82.1,92.3,4
"ID3680",2832,67,0.82,3.49,3.89,0.92,68.2,88.6,8
"ID3681",2833,111,0.818,8.62,2.57,0.92,66.4,99.1,5
"ID3682",2834,84,0.894,2.26,3.1,0.92,80.4,90.3,5
"ID3683",2835,60,0.884,6.53,2.23,0.92,64.6,84.9,7
"ID3684",2836,69,0.877,5.37,2.52,0.92,65.1,84.8,5
"ID3685",2837,84,0.901,8.84,2.43,0.92,72.3,95.8,12
"ID3686",2838,63,0.865,5.09,2.93,0.92,67.4,88.8,5
"ID3687",2839,67,0.857,3.65,3.75,0.92,73.6,92.6,6
"ID3688",2840,87,0.85,2.42,3.77,0.92,81.6,96.6,9
"ID3689",2841,61,0.91,1.52,2.52,0.92,81.5,86,5
"ID369",2842,95,0.869,1.78,3.27,0.92,80.6,89.7,33
"ID3690",2843,65,0.853,5.48,4.07,0.92,64.8,86.1,8
"ID3691",2844,63,0.837,8.77,2.89,0.92,66.8,100,6
"ID3692",2845,62,0.844,3.41,4.23,0.92,74.7,94.2,5
"ID3693",2846,61,0.826,3.38,3.69,0.92,67.1,86.5,12
"ID3694",2847,53,0.816,5.81,3.76,0.92,55.3,79.4,5
"ID3695",2848,79,0.835,8.67,2.54,0.92,64.8,95.6,7
"ID3696",2849,41,0.822,5.09,4.01,0.92,55.5,76.9,4
"ID3697",2850,52,0.89,2.47,3.02,0.92,72.5,82.8,5
"ID3698",2851,57,0.828,4.11,4.23,0.92,73.4,97.3,3
"ID3699",2852,51,0.812,7.23,3.31,0.92,57.6,84.7,5
"ID37",2853,77,0.797,4.05,4.36,0.92,58.9,80.9,10
"ID370",2854,89,0.803,3.58,4.55,0.92,88.5,118.5,68
"ID3700",2855,80,0.923,0.95,1.76,0.92,85,84.3,6
"ID3701",2856,66,0.863,2.72,4.13,0.92,89,106,3
"ID3702",2857,83,0.865,2.29,3.58,0.92,85,98.4,6
"ID3703",2858,83,0.866,2.41,3.44,0.92,79.7,92.9,4
"ID3704",2859,60,0.904,1.97,2.65,0.92,65.6,71.7,8
"ID3705",2860,73,0.863,2.47,2.97,0.92,76.6,89.8,4
"ID3706",2861,33,0.79,3.41,3.76,0.92,67.2,89.6,17
"ID3707",2862,72,0.825,6.07,3.28,0.92,50.9,72.4,4
"ID3708",2863,66,0.845,3.94,3.12,0.92,60.2,77.4,3
"ID3709",2864,89,0.876,3.1,3.62,0.92,71.9,86.2,4
"ID371",2865,86,0.815,4.08,3.78,0.92,78.8,105.8,3
"ID3710",2866,62,0.831,4.03,1.86,0.92,64.4,83.5,2
"ID3711",2867,78,0.815,3.85,4.2,0.92,73.2,97.3,9
"ID3712",2868,77,0.782,4.29,3.83,0.92,71.4,101.6,62
"ID3713",2869,78,0.811,3.14,3.89,0.92,70.2,90.6,45
"ID3714",2870,66,0.848,2.44,4.38,0.92,75.8,90.2,12
"ID3715",2871,79,0.881,1.62,2.92,0.92,74.4,80.8,13
"ID3716",2872,89,0.841,2.71,3.24,0.92,78.8,96.2,56
"ID3717",2873,82,0.872,3.29,3.93,0.92,86.1,104.2,4
"ID3718",2874,63,0.804,3.15,4.77,0.92,74.7,97,64
"ID3719",2875,61,0.799,3.6,4.13,0.92,74.6,100.1,56
"ID372",2876,81,0.866,2.8,3.48,0.92,74.5,88.7,4
"ID3720",2877,67,0.84,3.52,3.71,0.92,74.1,94.5,4
"ID3721",2878,100,0.818,3.35,4.64,0.92,81,104.9,12
"ID3723",2879,68,0.822,4.41,4.96,0.92,65.1,88.4,2
"ID3724",2880,93,0.784,3.97,4.53,0.92,76.7,107,70
"ID3725",2881,74,0.878,2.62,3.69,0.92,79.4,92.6,4
"ID3726",2882,78,0.881,2.25,3.66,0.92,73.8,84,3
"ID3727",2883,57,0.875,10.19,2.46,0.92,55.9,80.9,5
"ID3728",2884,54,0.822,3.01,3.96,0.92,71.5,90.4,24
"ID3729",2885,54,0.838,3.79,3.06,0.92,65.8,85.2,4
"ID373",2886,72,0.779,3.76,3.87,0.92,58.6,80.9,48
"ID3730",2887,35,0.812,5,3.16,0.92,65.8,91.9,4
"ID3731",2888,77,0.798,4.98,5.12,0.92,70.2,99.1,5
"ID3732",2889,62,0.816,3.2,3.42,0.92,65.7,84.1,7
"ID3734",2890,86,0.861,2.66,3.29,0.92,81.2,96.5,4
"ID3735",2891,70,0.837,4.7,4.67,0.92,75,101.1,8
"ID3736",2892,60,0.813,7.92,3.37,0.92,60.4,93.4,7
"ID3738",2893,77,0.867,2.15,3.33,0.92,79.3,90.9,10
"ID3739",2894,87,0.832,3.56,4.13,0.92,84.4,108.7,6
"ID374",2895,54,0.778,4.72,3.75,0.92,61.3,89.6,68
"ID3741",2896,69,0.898,1.77,4.05,0.92,66.1,71.7,4
"ID3742",2897,75,0.877,2.22,3.05,0.92,84.8,96.6,3
"ID3743",2898,60,0.83,7.9,2.68,0.92,64,92.5,6
"ID3744",2899,85,0.903,1.73,2.98,0.92,83.7,90.2,4
"ID3745",2900,82,0.874,2.52,4.19,0.92,81.7,95.1,3
"ID3747",2901,69,0.869,2.2,3,0.92,75.5,86.6,6
"ID3748",2902,81,0.847,3.12,3.31,0.92,81.4,101,6
"ID3749",2903,78,0.774,4.41,3.25,0.92,65.1,93.8,14
"ID375",2904,71,0.871,3.69,4.05,0.92,71.6,88.6,4
"ID3750",2905,60,0.784,6.3,4.48,0.92,69,105.2,3
"ID3751",2906,36,0.813,7.92,3.37,0.92,60.4,93.4,7
"ID3752",2907,76,0.876,3.43,3.67,0.92,71.9,87.1,6
"ID3753",2908,36,0.797,3.52,4.01,0.92,68.2,91.2,34
"ID3754",2909,81,0.844,4.94,3.19,0.92,72.1,96.7,5
"ID3755",2910,90,0.874,2.52,4.19,0.92,81.7,95.1,3
"ID3756",2911,78,0.862,2.88,3.78,0.92,78.5,94.6,8
"ID3757",2912,77,0.805,2.83,3.62,0.92,91,115.6,73
"ID3758",2913,62,0.81,3.83,4.15,0.92,53.9,71.8,6
"ID3759",2914,57,0.828,2.96,3.79,0.92,80.6,101,45
"ID376",2915,82,0.877,2.86,3.99,0.92,80.3,94.9,4
"ID3760",2916,67,0.825,7.82,2.32,0.92,57.6,88.3,39
"ID3761",2917,80,0.881,3.66,2.75,0.92,79.6,96.7,6
"ID3762",2918,99,0.861,2.49,3.53,0.92,85.5,100.6,4
"ID3763",2919,87,0.883,2.2,3.33,0.92,88.5,100.2,5
"ID3764",2920,76,0.874,1.97,3.35,0.92,83.2,93.4,5
"ID3765",2921,63,0.864,2.23,4.13,0.92,81.5,93.9,5
"ID3766",2922,61,0.799,3.6,4.13,0.92,74.6,100.1,56
"ID3767",2923,90,0.855,2.83,4.44,0.92,74.9,90.5,7
"ID3768",2924,61,0.766,4.03,4.97,0.92,63.7,90.6,58
"ID377",2925,67,0.866,2.98,4.35,0.92,75,90.2,4
"ID3770",2926,41,0.783,5.9,3.5,0.92,68,101.6,4
"ID3771",2927,75,0.85,2.91,3.5,0.92,68.7,84,9
"ID3772",2928,49,0.791,8.2,5.01,0.92,60.2,96.1,6
"ID3773",2929,81,0.874,2.15,3.83,0.92,101.7,115.8,6
"ID3774",2930,58,0.86,4.83,2.64,0.92,65,84.2,6
"ID3775",2931,75,0.859,3.46,3.57,0.92,64.1,79.7,6
"ID3776",2932,68,0.822,3.54,3.09,0.92,69.2,90,5
"ID3777",2933,95,0.823,4.56,5.4,0.92,71,97.2,7
"ID3778",2934,68,0.879,1.85,3.57,0.92,80.5,89.4,8
"ID3779",2935,80,0.892,1.65,3.27,0.92,78.1,84.5,4
"ID378",2936,61,0.852,3.22,3.44,0.92,58,72.1,5
"ID3780",2937,75,0.864,2.67,4.77,0.92,78.3,93,2
"ID3781",2938,95,0.857,2.89,3.81,0.92,92.6,112.3,6
"ID3782",2939,64,0.821,18.01,2.58,0.92,60,105.6,5
"ID3783",2940,67,0.808,6.23,2.85,0.92,62.7,93,10
"ID3784",2941,60,0.846,3.32,3.33,0.92,62.8,78.4,3
"ID3785",2942,75,0.814,3.03,3.05,0.92,68.1,87.1,61
"ID3786",2943,76,0.856,2.03,3.32,0.92,94.8,108.6,11
"ID3787",2944,51,0.835,2.88,3.11,0.92,69.3,85.8,43
"ID3789",2945,70,0.872,2.94,2.33,0.92,67.3,79.6,10
"ID379",2946,54,0.854,6.21,3.03,0.92,58.8,80,6
"ID3790",2947,75,0.84,3.41,3.55,0.92,73.4,93.1,6
"ID3793",2948,81,0.876,2.1,4.38,0.92,78.6,89.1,4
"ID3794",2949,77,0.873,2.73,4.56,0.92,81,95.4,3
"ID3795",2950,66,0.878,2.64,4.21,0.92,84,97.9,4
"ID3796",2951,85,0.888,1.83,2.54,0.92,81.4,89.6,4
"ID3797",2952,85,0.853,5.07,5.5,0.92,85.3,113.7,4
"ID3798",2953,83,0.889,2.53,3,0.92,80.8,92.5,5
